case_id,point,clause,article,type,Note
3216,,,136,tố tụng hình sự,
3216,,,331,tố tụng hình sự,
3216,,2,106,tố tụng hình sự,
3216,s,1,51,hình sự,
3216,,,333,tố tụng hình sự,
3216,1,,251,hình sự,
3216,,,136,tố tụng hình sự,
3216,,,331,tố tụng hình sự,
3216,,2,106,tố tụng hình sự,
3216,1,,51,hình sự,
3216,,5,251,hình sự,
3216,1,,251,hình sự,
3216,,2,106,tố tụng hình sự,
3216,s,1,51,hình sự,
3216,1,,251,hình sự,
3217,,,136,tố tụng hình sự,
3217,,,106,tố tụng hình sự,
3217,,,47,hình sự,
3217,,58,,hình sự,
3217,,51,,hình sự,
3217,c,1,249,hình sự,
3217,,1,249,hình sự,
3217,s,1,51,hình sự,
3217,1,,249,hình sự,
3218,,,106,tố tụng hình sự,
3218,,1,38,hình sự,
3218,,,47,hình sự,
3218,2,,51,hình sự,
3218,c,1,249,hình sự,
3218,s,1,51,hình sự,
3219,,,30,thi hành án hình sự,
3219,,,2,thi hành án hình sự,
3219,,,333,tố tụng hình sự,
3219,,,331,tố tụng hình sự,
3219,,1,136,tố tụng hình sự,
3219,,1,52,hình sự,
3219,5,,249,hình sự,
3219,,2,106,tố tụng hình sự,
3219,s,1,51,hình sự,
3219,c,1,249,hình sự,
3220,,,2,luật khác,Luật thi hành án dân sự
3220,,,30,luật khác,Luật thi hành án dân sự
3220,,,333,tố tụng hình sự,
3220,,,331,tố tụng hình sự,
3220,,,136,tố tụng hình sự,
3220,,5,249,hình sự,
3220,,2,106,tố tụng hình sự,
3220,s,1,51,hình sự,
3220,c,1,249,hình sự,
3221,,,333,tố tụng hình sự,
3221,,,331,tố tụng hình sự,
3221,,,106,tố tụng hình sự,
3221,2,,136,tố tụng hình sự,
3221,,,48,hình sự,
3221,,,47,hình sự,
3221,c,1,249,hình sự,
3221,,1,136,tố tụng hình sự,
3221,,2,106,tố tụng hình sự,
3221,1,,249,hình sự,
3221,,,47,hình sự,
3221,,,48,hình sự,
3221,2,,51,hình sự,
3221,s,1,51,hình sự,
3221,1,,51,hình sự,
3221,1,,249,hình sự,
3222,,,30,thi hành án hình sự,
3222,,,7,thi hành án hình sự,
3222,,,9,thi hành án hình sự,
3222,,,6,thi hành án hình sự,
3222,,,2,thi hành án hình sự,
3222,,2,136,tố tụng hình sự,
3222,,2,135,tố tụng hình sự,
3222,,,106,tố tụng hình sự,
3222,,,47,hình sự,
3222,,,50,hình sự,
3222,,,38,hình sự,
3222,,2,51,hình sự,
3222,s,1,51,hình sự,
3222,c,1,249,hình sự,
3223,,,329,tố tụng hình sự,
3223,,,136,tố tụng hình sự,
3223,,,106,tố tụng hình sự,
3223,,,47,hình sự,
3223,,,38,hình sự,
3223,s,1,51,hình sự,
3223,c,1,249,hình sự,
3224,1,,333,tố tụng hình sự,
3224,2,,136,tố tụng hình sự,
3224,1,,331,tố tụng hình sự,
3224,,,106,tố tụng hình sự,
3224,,,47,hình sự,
3224,,,38,hình sự,
3224,s,1,51,hình sự,
3224,h,1,52,hình sự,
3224,c,1,249,hình sự,
3225,,2,136,tố tụng hình sự,
3225,a,2,106,tố tụng hình sự,
3225,c,1,47,hình sự,
3225,2,,51,hình sự,
3225,c,1,249,hình sự,
3225,s,1,51,hình sự,
3225,a,2,106,tố tụng hình sự,
3225,,,38,hình sự,
3225,c,1,47,hình sự,
3225,2,,51,hình sự,
3225,c,1,249,hình sự,
3225,s,1,51,hình sự,
3227,,2,136,tố tụng hình sự,
3227,,2,135,tố tụng hình sự,
3227,,,9,luật khác,Luật thi hành án dân sự
3227,,,30,luật khác,Luật thi hành án dân sự
3227,7a,,,luật khác,Luật thi hành án dân sự
3227,,,6,luật khác,Luật thi hành án dân sự
3227,,,7,luật khác,Luật thi hành án dân sự
3227,,,2,luật khác,Luật thi hành án dân sự
3227,c,1,47,hình sự,
3227,a,2,106,tố tụng hình sự,
3227,,,38,hình sự,
3227,c,1,249,hình sự,
3227,s,1,51,hình sự,
3228,,2,136,tố tụng hình sự,
3228,,2,135,tố tụng hình sự,
3228,a,2,106,tố tụng hình sự,
3228,,,38,hình sự,
3228,c,1,47,hình sự,
3228,s,1,51,hình sự,
3228,b,3,249,hình sự,
3229,2,,136,tố tụng hình sự,
3229,2,,135,tố tụng hình sự,
3229,a,2,106,tố tụng hình sự,
3229,c,1,47,hình sự,
3229,,,38,hình sự,
3229,,1,249,hình sự,
3229,c,1,249,hình sự,
3229,s,1,51,hình sự,
3230,2,,136,tố tụng hình sự,
3230,,,106,tố tụng hình sự,
3230,,1,51,hình sự,
3230,,1,12,tố tụng hình sự,
3230,c,1,249,hình sự,
3231,,,136,tố tụng hình sự,
3231,a,2,106,tố tụng hình sự,
3231,c,1,47,hình sự,
3231,,,38,hình sự,
3231,h,1,52,hình sự,
3231,2,s,51,hình sự,
3231,s,1,51,hình sự,
3231,c,1,249,hình sự,
3232,,,293,tố tụng hình sự,
3232,,,106,tố tụng hình sự,
3232,,,136,tố tụng hình sự,
3232,,,47,hình sự,
3232,s,1,51,hình sự,
3232,c,1,249,hình sự,
3233,,,331,tố tụng hình sự,
3233,,,333,tố tụng hình sự,
3233,a,2,106,tố tụng hình sự,
3233,,,38,hình sự,
3233,c,1,47,hình sự,
3233,s,1,51,hình sự,
3233,c,1,249,hình sự,
3234,,,293,tố tụng hình sự,
3234,,,292,tố tụng hình sự,
3234,2,,136,tố tụng hình sự,
3234,,,329,tố tụng hình sự,
3234,,,106,tố tụng hình sự,
3234,,,47,hình sự,
3234,,,38,hình sự,
3234,s,1,51,hình sự,
3234,c,1,249,hình sự,
3235,,,331,tố tụng hình sự,
3235,,,333,tố tụng hình sự,
3235,,,136,tố tụng hình sự,
3235,,,106,tố tụng hình sự,
3235,,,47,hình sự,
3235,s,1,51,hình sự,
3235,,,106,tố tụng hình sự,
3235,c,1,249,hình sự,
3235,,,47,hình sự,
3235,,,38,hình sự,
3235,s,1,51,hình sự,
3235,c,1,249,hình sự,
3236,,,333,tố tụng hình sự,
3236,,,331,tố tụng hình sự,
3236,,,106,tố tụng hình sự,
3236,,,136,tố tụng hình sự,
3236,,,47,hình sự,
3236,s,1,51,hình sự,
3236,,,38,hình sự,
3236,c,1,249,hình sự,
3236,,,47,hình sự,
3236,,,106,tố tụng hình sự,
3236,,,38,hình sự,
3236,s,1,51,hình sự,
3236,c,1,249,hình sự,
3237,,,136,tố tụng hình sự,
3237,,,135,tố tụng hình sự,
3237,,,106,tố tụng hình sự,
3237,,,47,hình sự,
3237,s,1,51,hình sự,
3237,c,1,249,hình sự,
3238,,,333,tố tụng hình sự,
3238,,,331,tố tụng hình sự,
3238,,,136,tố tụng hình sự,
3238,,,50,hình sự,
3238,,,106,tố tụng hình sự,
3238,,,47,hình sự,
3238,,,38,hình sự,
3238,s,1,51,hình sự,
3238,c,1,249,hình sự,
3239,,,136,tố tụng hình sự,
3239,c,2,106,tố tụng hình sự,
3239,a,2,106,tố tụng hình sự,
3239,c,1,47,hình sự,
3239,a,1,46,hình sự,
3239,,,38,hình sự,
3239,s,1,51,hình sự,
3239,c,1,249,hình sự,
3240,,1,106,tố tụng hình sự,
3240,,2,136,tố tụng hình sự,
3240,,,47,hình sự,
3240,,,50,hình sự,
3240,,,46,hình sự,
3240,,,38,hình sự,
3240,,,7,hình sự,
3240,s,1,51,hình sự,
3240,c,1,249,hình sự,
3241,,2,136,tố tụng hình sự,
3241,,,46,hình sự,
3241,,,7,hình sự,
3241,a,3,106,tố tụng hình sự,
3241,a,2,106,tố tụng hình sự,
3241,,,50,hình sự,
3241,,,38,hình sự,
3241,,2,51,hình sự,
3241,s,1,51,hình sự,
3241,,,47,hình sự,
3241,c,1,249,hình sự,
3242,,,333,tố tụng hình sự,
3242,,,136,tố tụng hình sự,
3242,,,331,tố tụng hình sự,
3242,1,,135,tố tụng hình sự,
3242,,,106,tố tụng hình sự,
3242,,,47,hình sự,
3242,,,38,hình sự,
3242,2,,51,hình sự,
3242,s,1,51,hình sự,
3242,c,1,249,hình sự,
3243,,,333,tố tụng hình sự,
3243,,,136,tố tụng hình sự,
3243,,,331,tố tụng hình sự,
3243,,2,290,tố tụng hình sự,
3243,,,50,hình sự,
3243,,,106,tố tụng hình sự,
3243,,,47,hình sự,
3243,,,38,hình sự,
3243,,,46,hình sự,
3243,s,1,51,hình sự,
3243,,,7,hình sự,
3243,o,2,249,hình sự,
3244,,,333,tố tụng hình sự,
3244,,,136,tố tụng hình sự,
3244,,,331,tố tụng hình sự,
3244,,,106,tố tụng hình sự,
3244,,,47,hình sự,
3244,,,50,hình sự,
3244,,2,51,hình sự,
3244,,,38,hình sự,
3244,s,1,51,hình sự,
3244,c,1,249,hình sự,
3244,,1,249,hình sự,
3245,,,331,tố tụng hình sự,
3245,,,333,tố tụng hình sự,
3245,,,136,tố tụng hình sự,
3245,,,106,tố tụng hình sự,
3245,,,48,hình sự,
3245,,1,47,hình sự,
3245,1,,249,hình sự,
3245,s,1,51,hình sự,
3246,,,333,tố tụng hình sự,
3246,,,331,tố tụng hình sự,
3246,,,106,tố tụng hình sự,
3246,,,47,hình sự,
3246,,,38,hình sự,
3246,s,1,51,hình sự,
3246,h,1,52,hình sự,
3246,1,,173,hình sự,
3246,,,136,tố tụng hình sự,
3246,,1,135,tố tụng hình sự,
3246,,,47,hình sự,
3246,,,106,tố tụng hình sự,
3246,,,38,hình sự,
3246,s,1,51,hình sự,
3246,h,1,52,hình sự,
3246,1,,173,hình sự,
3247,,2,136,tố tụng hình sự,
3247,,5,249,hình sự,
3247,,1,51,hình sự,
3247,c,1,249,hình sự,
3247,1,,106,tố tụng hình sự,
3247,1,,47,hình sự,
3247,,1,58,hình sự,
3247,,1,51,hình sự,
3247,1,,51,hình sự,
3247,,2,35,hình sự,
3247,c,1,249,hình sự,
3248,,333,,tố tụng hình sự,
3248,,136,,tố tụng hình sự,
3248,,1,331,tố tụng hình sự,
3248,1,135,,tố tụng hình sự,
3248,,,47,hình sự,
3248,,,106,tố tụng hình sự,
3248,,,38,hình sự,
3248,s,1,51,hình sự,
3248,h,1,52,hình sự,
3248,i,1,249,hình sự,
3249,,,331,tố tụng hình sự,
3249,,,333,tố tụng hình sự,
3249,,,136,tố tụng hình sự,
3249,,,47,hình sự,
3249,,,106,tố tụng hình sự,
3249,,,38,hình sự,
3249,s,1,51,hình sự,
3249,c,1,249,hình sự,
3250,,,333,tố tụng hình sự,
3250,,,331,tố tụng hình sự,
3250,,,136,tố tụng hình sự,
3250,,,106,tố tụng hình sự,
3250,,,47,hình sự,
3250,,,38,hình sự,
3250,s,1,51,hình sự,
3250,c,1,249,hình sự,
3251,,,331,tố tụng hình sự,
3251,,,333,tố tụng hình sự,
3251,,,106,tố tụng hình sự,
3251,,,136,tố tụng hình sự,
3251,,,47,hình sự,
3251,s,1,51,hình sự,
3251,,,38,hình sự,
3251,c,1,249,hình sự,
3252,2,,136,tố tụng hình sự,
3252,1,,47,hình sự,
3252,1,,106,tố tụng hình sự,
3252,s,1,51,hình sự,
3252,,,58,hình sự,
3252,c,1,249,hình sự,
3252,c,1,249,hình sự,
3252,s,1,51,hình sự,
3252,a,2,106,tố tụng hình sự,
3252,1,,106,tố tụng hình sự,
3252,1,,47,hình sự,
3252,,,58,hình sự,
3252,s,1,51,hình sự,
3252,s,1,51,hình sự,
3252,,1,249,hình sự,
3252,c,1,249,hình sự,
3253,,,333,tố tụng hình sự,
3253,,,136,tố tụng hình sự,
3253,,,331,tố tụng hình sự,
3253,,,106,tố tụng hình sự,
3253,,,38,hình sự,
3253,s,1,51,hình sự,
3253,c,1,249,hình sự,
3254,,,331,tố tụng hình sự,
3254,,,333,tố tụng hình sự,
3254,,,136,tố tụng hình sự,
3254,,,38,hình sự,
3254,,,106,tố tụng hình sự,
3254,c,1,249,hình sự,
3254,s,1,51,hình sự,
3255,,,356,tố tụng hình sự,
3255,,2,355,tố tụng hình sự,
3255,a,1,355,tố tụng hình sự,
3255,,,343,tố tụng hình sự,
3255,n,2,249,hình sự,
3255,s,1,51,hình sự,
3255,s,2,51,hình sự,
3255,g,2,249,hình sự,
3256,2,,136,tố tụng hình sự,
3256,c,2,106,tố tụng hình sự,
3256,2,,106,tố tụng hình sự,
3256,a,2,106,tố tụng hình sự,
3256,2,,106,tố tụng hình sự,
3256,1,,106,tố tụng hình sự,
3256,1,,47,hình sự,
3256,,2,35,hình sự,
3256,s,1,51,hình sự,
3256,5,1,249,hình sự,
3256,i,1,249,hình sự,
3256,c,1,249,hình sự,
3257,,,356,tố tụng hình sự,Số hiệu bản án sơ thẩm: 177/2018/HS-ST
3257,,2,355,tố tụng hình sự,Số hiệu bản án sơ thẩm: 177/2018/HS-ST
3257,a,1,355,tố tụng hình sự,Số hiệu bản án sơ thẩm: 177/2018/HS-ST
3257,,,343,tố tụng hình sự,Số hiệu bản án sơ thẩm: 177/2018/HS-ST
3257,,2,51,hình sự,
3257,s,1,51,hình sự,
3257,g,1,249,hình sự,
3258,,,333,tố tụng hình sự,
3258,,,331,tố tụng hình sự,
3258,,,136,tố tụng hình sự,
3258,,,50,hình sự,
3258,,,106,tố tụng hình sự,
3258,,,47,hình sự,
3258,,,46,hình sự,
3258,,,38,hình sự,
3258,s,1,51,hình sự,
3258,,,7,hình sự,
3258,c,1,249,hình sự,
3259,2,1,136,tố tụng hình sự,
3259,p,1,46,hình sự,
3259,1,,249,hình sự,
3259,,1,194,hình sự,
3259,,5,194,hình sự,
3259,,3,8,hình sự,
3259,,2,106,tố tụng hình sự,
3259,c,1,249,hình sự,
3259,,1,41,hình sự,
3259,3,,7,hình sự,
3259,,1,194,hình sự,
3259,p,1,46,hình sự,
3260,,,333,tố tụng hình sự,
3260,,,331,tố tụng hình sự,
3260,,,136,tố tụng hình sự,
3260,,,106,tố tụng hình sự,
3260,,,47,hình sự,
3260,s,1,51,hình sự,
3260,c,1,249,hình sự,
3261,,,331,tố tụng hình sự,
3261,,,333,tố tụng hình sự,
3261,,,136,tố tụng hình sự,
3261,c,2,106,tố tụng hình sự,
3261,a,2,106,tố tụng hình sự,
3261,c,1,47,hình sự,
3261,s,1,51,hình sự,
3261,c,1,249,hình sự,
3262,,,333,tố tụng hình sự,
3262,,,331,tố tụng hình sự,
3262,c,2,106,tố tụng hình sự,
3262,,,136,tố tụng hình sự,
3262,c,1,47,hình sự,
3262,a,2,106,tố tụng hình sự,
3262,s,1,51,hình sự,
3262,c,1,249,hình sự,
3263,,,106,tố tụng hình sự,
3263,,,41,hình sự,
3263,,3,7,hình sự,
3263,5,,249,hình sự,
3263,g,1,48,hình sự,
3263,p,1,46,hình sự,
3263,2,,46,hình sự,
3263,,1,194,hình sự,
3263,c,1,249,hình sự,
3264,,,136,tố tụng hình sự,
3264,,,135,tố tụng hình sự,
3264,,,106,tố tụng hình sự,
3264,,,47,hình sự,
3264,c,1,249,hình sự,
3264,,5,249,hình sự,
3264,s,1,51,hình sự,
3264,c,1,249,hình sự,
3265,,,136,tố tụng hình sự,
3265,,,106,tố tụng hình sự,
3265,,,47,hình sự,
3265,s,1,51,hình sự,
3265,c,1,249,hình sự,
3266,,2,136,tố tụng hình sự,
3266,,,131,luật khác,Bộ luật Dân sự
3266,,,401,luật khác,Bộ luật Dân sự
3266,,,129,luật khác,Bộ luật Dân sự
3266,a,3,106,tố tụng hình sự,
3266,,4,106,tố tụng hình sự,
3266,c,1,47,hình sự,
3266,a,2,106,tố tụng hình sự,
3266,,,38,hình sự,
3266,s,1,51,hình sự,
3266,2,,51,hình sự,
3266,g,2,249,hình sự,
3267,,2,136,tố tụng hình sự,
3267,,2,135,tố tụng hình sự,
3267,,1,106,tố tụng hình sự,
3267,a,2,106,tố tụng hình sự,
3267,c,1,47,hình sự,
3267,,,38,hình sự,
3267,a,1,46,hình sự,
3267,2,,51,hình sự,
3267,s,1,51,hình sự,
3267,c,1,249,hình sự,
3268,,,38,hình sự,
3268,h,1,52,hình sự,
3268,2,,51,hình sự,
3268,s,1,51,hình sự,
3268,c,1,249,hình sự,
3269,,,106,tố tụng hình sự,
3269,,,136,tố tụng hình sự,
3269,,,47,hình sự,
3269,,,46,hình sự,
3269,c,1,47,hình sự,
3269,2,,51,hình sự,
3269,s,1,51,hình sự,
3269,c,1,249,hình sự,
3270,,,106,tố tụng hình sự,
3270,,,46,hình sự,
3270,,,47,hình sự,
3270,s,1,51,hình sự,
3270,,,136,tố tụng hình sự,
3270,c,1,249,hình sự,
3270,a,2,106,tố tụng hình sự,
3270,c,1,47,hình sự,
3270,s,1,51,hình sự,
3270,c,1,249,hình sự,
3271,,,106,tố tụng hình sự,
3271,,,47,hình sự,
3271,,,46,hình sự,
3271,,,136,tố tụng hình sự,
3271,a,2,106,tố tụng hình sự,
3271,c,1,47,hình sự,
3271,s,1,51,hình sự,
3271,g,2,249,hình sự,
3272,a,2,106,tố tụng hình sự,
3272,,,136,tố tụng hình sự,
3272,c,1,47,hình sự,
3272,h,1,52,hình sự,
3272,s,1,51,hình sự,
3272,c,1,249,hình sự,
3273,,,333,tố tụng hình sự,
3273,,,329,tố tụng hình sự,
3273,,,136,tố tụng hình sự,
3273,,,331,tố tụng hình sự,
3273,,,106,tố tụng hình sự,
3273,,,38,hình sự,
3273,,,47,hình sự,
3273,,1,249,hình sự,
3273,s,1,51,hình sự,
3273,c,1,249,hình sự,
3274,,,333,tố tụng hình sự,
3274,,,136,tố tụng hình sự,
3274,,,331,tố tụng hình sự,
3274,,,106,tố tụng hình sự,
3274,,,38,hình sự,
3274,s,1,51,hình sự,
3274,o,2,249,hình sự,
3275,,,30,thi hành án hình sự,
3275,,,2,thi hành án hình sự,
3275,,,333,tố tụng hình sự,
3275,,,136,tố tụng hình sự,
3275,,,331,tố tụng hình sự,
3275,,2,106,tố tụng hình sự,
3275,c,1,249,hình sự,
3275,s,1,51,hình sự,
3275,,,333,tố tụng hình sự,
3275,,,331,tố tụng hình sự,
3275,,,136,tố tụng hình sự,
3275,,2,106,tố tụng hình sự,
3275,,5,249,hình sự,
3275,,,52,hình sự,
3275,,1,249,hình sự,
3275,s,1,51,hình sự,
3275,,2,106,tố tụng hình sự,
3275,s,1,51,hình sự,
3275,c,1,249,hình sự,
3276,1,,41,hình sự,
3276,1,,194,hình sự,
3276,1,,249,hình sự,
3276,3,,7,hình sự,
3276,1,,46,hình sự,
3276,1,,48,hình sự,
3276,1,,194,hình sự,
3277,,,331,tố tụng hình sự,
3277,,,333,tố tụng hình sự,
3277,,,136,tố tụng hình sự,
3277,,,106,tố tụng hình sự,
3277,,,38,hình sự,
3277,,1,51,hình sự,
3277,c,1,249,hình sự,
3278,,,135,tố tụng hình sự,
3278,2,,106,tố tụng hình sự,
3278,,5,249,hình sự,
3278,1,1,249,hình sự,
3278,s,1,51,hình sự,
3278,c,1,249,hình sự,
3278,,,50,hình sự,
3278,,,38,hình sự,
3278,s,1,51,hình sự,
3278,c,1,249,hình sự,
3279,,,333,tố tụng hình sự,
3279,2,,136,tố tụng hình sự,
3279,,,331,tố tụng hình sự,
3279,,,106,tố tụng hình sự,
3279,,,47,hình sự,
3279,,,38,hình sự,
3279,s,1,51,hình sự,
3279,c,1,249,hình sự,
3280,,,356,tố tụng hình sự,
3280,,,293,tố tụng hình sự,
3280,a,1,355,tố tụng hình sự,
3280,,,292,tố tụng hình sự,
3280,,,91,hình sự,
3280,,,101,hình sự,
3280,,,38,hình sự,
3280,t,1,51,hình sự,
3280,,2,51,hình sự,
3280,s,1,51,hình sự,
3280,c,1,249,hình sự,
3281,h,1,51,hình sự,
3281,,,356,tố tụng hình sự,
3281,a,1,355,tố tụng hình sự,
3281,,,331,tố tụng hình sự,
3281,,,333,tố tụng hình sự,
3281,,,329,tố tụng hình sự,
3281,h,1,52,hình sự,
3281,s,1,51,hình sự,
3281,a,1,249,hình sự,
3282,,,135,tố tụng hình sự,
3282,,,106,tố tụng hình sự,
3282,,1,47,hình sự,
3282,,5,249,hình sự,
3282,s,1,51,hình sự,
3282,h,1,52,hình sự,
3282,c,1,249,hình sự,
3283,,,136,tố tụng hình sự,
3283,,1,47,hình sự,
3283,,,106,tố tụng hình sự,
3283,h,1,52,hình sự,
3283,c,1,249,hình sự,
3283,s,1,51,hình sự,
3284,,,136,tố tụng hình sự,
3284,,,135,tố tụng hình sự,
3284,a,2,106,tố tụng hình sự,
3284,c,1,47,hình sự,
3284,2,,51,hình sự,
3284,,,38,hình sự,
3284,s,1,51,hình sự,
3284,c,1,249,hình sự,
3285,,,136,tố tụng hình sự,
3285,,,135,tố tụng hình sự,
3285,a,2,106,tố tụng hình sự,
3285,c,1,47,hình sự,
3285,,,38,hình sự,
3285,h,1,52,hình sự,
3285,c,1,249,hình sự,
3285,s,1,51,hình sự,
3286,,,331,tố tụng hình sự,
3286,,,333,tố tụng hình sự,
3286,,,136,tố tụng hình sự,
3286,,2,106,tố tụng hình sự,
3286,c,1,47,hình sự,
3286,h,1,52,hình sự,
3286,s,1,51,hình sự,
3286,c,1,249,hình sự,
3287,,,135,tố tụng hình sự,
3287,,,136,tố tụng hình sự,
3287,,,106,tố tụng hình sự,
3287,,,47,hình sự,
3287,s,1,51,hình sự,
3287,c,1,249,hình sự,
3288,,,136,tố tụng hình sự,
3288,,,135,tố tụng hình sự,
3288,,,106,tố tụng hình sự,
3288,h,1,52,hình sự,
3288,,,47,hình sự,
3288,s,1,51,hình sự,
3288,c,1,249,hình sự,
3289,,,30,luật khác,Luật thi hành án dân sự
3289,,,2,luật khác,Luật Thi hành án dân sự
3289,,,333,tố tụng hình sự,
3289,,,331,tố tụng hình sự,
3289,,,136,tố tụng hình sự,
3289,,1,47,hình sự,
3289,,1,106,tố tụng hình sự,
3289,s,1,51,hình sự,
3289,h,1,52,hình sự,
3289,c,1,249,hình sự,
3290,,,30,luật khác,Luật thi hành án  dân sự
3290,,,2,luật khác,Luật Thi hành án dân sự
3290,,,333,tố tụng hình sự,
3290,,,136,tố tụng hình sự,
3290,,,331,tố tụng hình sự,
3290,,2,106,tố tụng hình sự,
3290,s,1,51,hình sự,
3290,c,1,47,hình sự,
3290,,1,52,hình sự,
3290,1,,249,hình sự,
3290,s,1,51,hình sự,
3290,c,1,249,hình sự,
3291,,,30,luật khác,Luật thi hành án dân sự
3291,,,7,luật khác,Luật thi hành án dân sự
3291,,,9,luật khác,Luật thi hành án dân sự
3291,,,6,luật khác,Luật thi hành án dân sự
3291,c,2,106,tố tụng hình sự,
3291,,,2,thi hành án hình sự,
3291,,,47,hình sự,
3291,s,1,51,hình sự,
3291,,1,38,hình sự,
3291,c,1,249,hình sự,
3292,,,30,luật khác,Luật Thi hành án dân sự
3292,,9,,luật khác,Luật Thi hành án dân sự
3292,,7,,luật khác,Luật Thi hành án dân sự
3292,,6,,luật khác,Luật Thi hành án dân sự
3292,,2,2,thi hành án hình sự,
3292,1,,47,hình sự,
3292,a,2,106,tố tụng hình sự,
3292,s,1,51,hình sự,
3292,,1,38,hình sự,
3292,c,1,249,hình sự,
3293,,,136,tố tụng hình sự,
3293,,,135,tố tụng hình sự,
3293,a,3,106,tố tụng hình sự,
3293,a,2,106,tố tụng hình sự,
3293,,2,47,hình sự,
3293,,,47,hình sự,
3293,c,1,249,hình sự,
3293,s,1,51,hình sự,
3294,2,136,,tố tụng hình sự,
3294,2,135,,tố tụng hình sự,
3294,h,1,52,hình sự,
3294,s,1,51,hình sự,
3294,c,1,249,hình sự,
3294,,5,249,hình sự,
3294,h,1,52,hình sự,
3294,s,1,51,hình sự,
3294,c,1,249,hình sự,
3294,,,47,hình sự,
3294,a,2,106,tố tụng hình sự,
3294,h,1,52,hình sự,
3294,c,1,249,hình sự,
3294,s,1,51,hình sự,
3295,,,136,tố tụng hình sự,
3295,a,2,106,tố tụng hình sự,
3295,c,1,47,hình sự,
3295,s,1,51,hình sự,
3295,c,1,249,hình sự,
3296,a,2,106,tố tụng hình sự,
3296,s,1,51,hình sự,
3296,,,38,hình sự,
3296,c,1,249,hình sự,
3297,,,106,tố tụng hình sự,
3297,,,50,hình sự,
3297,,,38,hình sự,
3297,,2,51,hình sự,
3297,s,1,51,hình sự,
3297,c,1,249,hình sự,
3298,,,106,tố tụng hình sự,
3298,,,47,hình sự,
3298,1,,51,hình sự,
3298,c,1,249,hình sự,
3299,,,106,tố tụng hình sự,
3299,,,47,hình sự,
3299,,2,51,hình sự,
3299,s,1,51,hình sự,
3299,c,1,249,hình sự,
3300,,,30,luật khác,Luật Thi hành án Dân sự
3300,,,9,luật khác,Luật Thi hành án Dân sự
3300,,,7,luật khác,Luật Thi hành án Dân sự
3300,,2,136,tố tụng hình sự,
3300,,1,6,luật khác,Luật Thi hành án Dân sự
3300,a,3,106,tố tụng hình sự,
3300,a,2,106,tố tụng hình sự,
3300,,,58,hình sự,
3300,s,1,51,hình sự,
3300,,,17,hình sự,
3300,,,38,hình sự,
3300,c,1,249,hình sự,
3301,,,331,tố tụng hình sự,
3301,,,333,tố tụng hình sự,
3301,2,,136,tố tụng hình sự,
3301,5,,249,hình sự,
3301,,,249,hình sự,
3301,,,50,hình sự,
3301,a,2,106,tố tụng hình sự,
3301,c,1,47,hình sự,
3301,2,,51,hình sự,
3301,s,1,51,hình sự,
3301,,,38,hình sự,
3301,c,1,249,hình sự,
3302,,2,136,tố tụng hình sự,
3302,,2,106,tố tụng hình sự,
3302,,,54,hình sự,
3302,,,55,hình sự,
3302,r,1,51,hình sự,
3302,,,38,hình sự,
3302,s,1,51,hình sự,
3302,b,2,256,hình sự,
3302,b,2,251,hình sự,
3303,,,333,tố tụng hình sự,
3303,,,331,tố tụng hình sự,
3303,,,106,tố tụng hình sự,
3303,,,136,tố tụng hình sự,
3303,,,38,hình sự,
3303,3,,7,hình sự,
3303,s,1,51,hình sự,
3303,c,1,249,hình sự,
3304,,7,9,thi hành án hình sự,
3304,,30,9,thi hành án hình sự,
3304,,6,3,thi hành án hình sự,
3304,,2,136,tố tụng hình sự,
3304,,2,2,thi hành án hình sự,
3304,a,2,106,tố tụng hình sự,
3304,s,1,51,hình sự,
3304,2,,51,hình sự,
3304,,,38,hình sự,
3304,c,1,249,hình sự,
3305,a,2,106,tố tụng hình sự,
3305,s,1,51,hình sự,
3305,,,38,hình sự,
3305,c,1,249,hình sự,
3306,1,2,106,tố tụng hình sự,
3306,,,50,hình sự,
3306,,,38,hình sự,
3306,s,1,51,hình sự,
3306,1,,249,hình sự,
3307,,,333,tố tụng hình sự,
3307,,,331,tố tụng hình sự,
3307,,,136,tố tụng hình sự,
3307,,,106,tố tụng hình sự,
3307,,,47,hình sự,
3307,,,48,hình sự,
3307,s,1,51,hình sự,
3307,o,2,249,hình sự,
3308,1,333,,tố tụng hình sự,
3308,,2,136,tố tụng hình sự,
3308,1,331,,tố tụng hình sự,
3308,,,38,hình sự,
3308,s,1,51,hình sự,
3308,g,2,173,hình sự,
3308,c,2,138,hình sự,
3309,,,333,tố tụng hình sự,
3309,,,331,tố tụng hình sự,
3309,,,136,tố tụng hình sự,
3309,,,48,hình sự,
3309,,,106,tố tụng hình sự,
3309,,,47,hình sự,
3309,s,1,51,hình sự,
3309,c,1,249,hình sự,
3310,1,,333,tố tụng hình sự,
3310,1,1,331,tố tụng hình sự,
3310,2,,136,tố tụng hình sự,
3310,,,106,tố tụng hình sự,
3310,,,47,hình sự,
3310,,5,249,hình sự,
3310,,,38,hình sự,
3310,1,1,51,hình sự,
3310,c,1,249,hình sự,
3311,1,,333,tố tụng hình sự,
3311,1,,331,tố tụng hình sự,
3311,2,,136,tố tụng hình sự,
3311,,,47,hình sự,
3311,,,106,tố tụng hình sự,
3311,,,38,hình sự,
3311,s,1,51,hình sự,
3311,c,1,249,hình sự,
3312,1,,333,tố tụng hình sự,
3312,1,,331,tố tụng hình sự,
