case_id,point,clause,article,type,Note
250,,2,244,hình sự,14/2018/HSST
250,,1,5,,"Luật quản lý, sử dụng vũ khí, vật liệu nổ và công cụ hỗ trợ năm 2017"
250,,2,5,,"Luật quản lý, sử dụng vũ khí, vật liệu nổ và công cụ hỗ trợ năm 2017"
250,,,38,hình sự,14/2018/HSST
250,,,244,hình sự,14/2018/HSST
251,a,1,244,hình sự,
251,s,1,51,hình sự,
251,,2,51,hình sự,
251,,2,92,thi hành án hình sự,
251,,,50,hình sự,
251,,,58,hình sự,
251,,,65,hình sự,
251,,,244,hình sự,
251,,,56,hình sự,
251,,,87,thi hành án hình sự,
251,,,47,hình sự,
251,,,106,tố tụng hình sự,
252,a,1,244,hình sự,
252,s,1,51,hình sự,
252,,2,51,hình sự,
252,,1,65,hình sự,
252,,2,65,hình sự,
252,,5,65,hình sự,
252,,,136,tố tụng hình sự,
252,,,331,tố tụng hình sự,
252,,,333,tố tụng hình sự,
252,,,106,tố tụng hình sự,
252,,,26,thi hành án dân sự,
252,,,2,thi hành án dân sự,
252,,,6,thi hành án dân sự,
252,,,7,thi hành án dân sự,
252,,,9,thi hành án dân sự,
252,,,30,thi hành án dân sự,
253,a,1,244,hình sự,
253,s,1,51,hình sự,
253,,2,51,hình sự,
253,,,65,hình sự,
253,,,47,hình sự,
253,,,106,tố tụng hình sự,
253,,,136,tố tụng hình sự,
253,,,331,tố tụng hình sự,
253,,,333,tố tụng hình sự,
254,a,1,244,hình sự,
254,b,1,244,hình sự,
254,s,1,51,hình sự,
254,,2,51,hình sự,
254,,1,244,hình sự,
254,,5,65,hình sự,
254,,1,68,thi hành án hình sự,
254,,,38,hình sự,
254,,,50,hình sự,
254,,,65,hình sự,
254,,,136,tố tụng hình sự,
254,,,292,tố tụng hình sự,
254,,,293,tố tụng hình sự,
254,,,125,tố tụng hình sự,
254,,,278,tố tụng hình sự,
255,a,1,244,hình sự,
255,b,1,244,hình sự,
255,s,1,51,hình sự,
255,,2,51,hình sự,
255,q,1,51,hình sự,
255,a,2,106,tố tụng hình sự,
255,b,2,106,tố tụng hình sự,
255,c,2,106,tố tụng hình sự,
255,,1,244,hình sự,
255,,1,106,tố tụng hình sự,
255,,2,136,tố tụng hình sự,
255,,,234,hình sự,
255,,,38,hình sự,
255,,,50,hình sự,
255,,,331,tố tụng hình sự,
255,,,333,tố tụng hình sự,
256,a,1,244,hình sự,
256,s,1,51,hình sự,
256,h,1,52,hình sự,
256,,2,136,tố tụng hình sự,
256,,,38,hình sự,
256,,,70,hình sự,
256,,,47,hình sự,
256,,,106,tố tụng hình sự,
256,,,331,tố tụng hình sự,
256,,,333,tố tụng hình sự,
257,b,1,244,hình sự,
257,s,1,51,hình sự,
257,,2,51,hình sự,
257,,,65,hình sự,
257,,,47,hình sự,
257,,,106,tố tụng hình sự,
257,,,136,tố tụng hình sự,
257,,,331,tố tụng hình sự,
257,,,333,tố tụng hình sự,
258,a,1,244,hình sự,
258,s,1,51,hình sự,
258,,2,51,hình sự,
258,t,1,51,hình sự,
258,a,1,47,hình sự,
258,a,2,106,tố tụng hình sự,
258,c,2,106,tố tụng hình sự,
258,d,1,125,tố tụng hình sự,
258,,4,244,hình sự,
258,,2,136,tố tụng hình sự,
258,,,65,hình sự,
258,,,52,hình sự,
258,,,92,thi hành án hình sự,
259,b,1,244,hình sự,
259,s,1,51,hình sự,
259,,2,51,hình sự,
259,m,1,51,hình sự,
259,,2,106,tố tụng hình sự,
259,,,38,hình sự,
259,,,65,hình sự,
259,,,50,hình sự,
259,,,47,hình sự,
259,,,135,tố tụng hình sự,
259,,,136,tố tụng hình sự,
259,,,331,tố tụng hình sự,
259,,,333,tố tụng hình sự,
259,,,337,tố tụng hình sự,
259,,,260,tố tụng hình sự,
259,,,92,thi hành án hình sự,
259,,,68,thi hành án hình sự,
259,,,56,hình sự,
260,a,3,244,hình sự,14/2021/HS-ST
260,s,1,51,hình sự,14/2021/HS-ST
260,,2,51,hình sự,14/2021/HS-ST
260,v,1,51,hình sự,14/2021/HS-ST
260,a,1,355,tố tụng hình sự,14/2021/HS-ST
260,,1,54,hình sự,14/2021/HS-ST
260,,2,136,tố tụng hình sự,14/2021/HS-ST
260,,,356,tố tụng hình sự,14/2021/HS-ST
260,,,244,hình sự,14/2021/HS-ST
260,,,234,hình sự,14/2021/HS-ST
260,,,58,hình sự,14/2021/HS-ST
261,b,1,244,hình sự,74/2021/HS-ST
261,s,1,51,hình sự,74/2021/HS-ST
261,,2,51,hình sự,74/2021/HS-ST
261,t,1,51,hình sự,74/2021/HS-ST
261,b,1,355,tố tụng hình sự,74/2021/HS-ST
261,e,1,357,tố tụng hình sự,74/2021/HS-ST
261,,1,51,hình sự,74/2021/HS-ST
261,,,47,hình sự,74/2021/HS-ST
261,,,65,hình sự,74/2021/HS-ST
261,,,56,hình sự,74/2021/HS-ST
263,s,1,51,hình sự,105/2021/HSST
263,,2,51,hình sự,105/2021/HSST
263,b,1,355,tố tụng hình sự,105/2021/HSST
263,c,1,357,tố tụng hình sự,105/2021/HSST
263,,3,357,tố tụng hình sự,105/2021/HSST
263,b,1,244,hình sự,105/2021/HSST
263,,3,92,thi hành án hình sự,105/2021/HSST
263,,,17,hình sự,105/2021/HSST
263,,,58,hình sự,105/2021/HSST
263,,1,65,hình sự,105/2021/HSST
263,,2,65,hình sự,105/2021/HSST
263,,5,65,hình sự,105/2021/HSST
264,a,1,244,hình sự,
264,s,1,51,hình sự,
264,,2,51,hình sự,
264,a,1,47,hình sự,
264,b,1,47,hình sự,
264,c,2,106,tố tụng hình sự,
264,a,2,106,tố tụng hình sự,
264,,2,136,tố tụng hình sự,
264,,1,92,thi hành án hình sự,
264,,2,136,tố tụng hình sự,
264,,,65,hình sự,
264,,,94,thi hành án hình sự,
265,b,1,244,hình sự,
265,s,1,51,hình sự,
265,,2,51,hình sự,
265,,4,244,hình sự,
265,,2,135,tố tụng hình sự,
265,,2,136,tố tụng hình sự,
265,,,65,hình sự,
265,,,92,thi hành án hình sự,
265,,,94,thi hành án hình sự,
266,a,1,244,hình sự,
266,s,1,51,hình sự,
266,,2,51,hình sự,
266,a,1,47,hình sự,
266,a,2,106,tố tụng hình sự,
266,c,2,106,tố tụng hình sự,
266,,1,65,hình sự,
266,,2,65,hình sự,
266,,5,65,hình sự,
266,,2,135,tố tụng hình sự,
266,,2,136,tố tụng hình sự,
266,,,68,thi hành án hình sự,
266,,,92,thi hành án hình sự,
267,a,1,244,hình sự,
267,s,1,51,hình sự,
267,,2,51,hình sự,
267,a,1,47,hình sự,
267,a,2,106,tố tụng hình sự,
267,c,2,106,tố tụng hình sự,
267,d,1,125,tố tụng hình sự,
267,,1,65,hình sự,
267,,2,65,hình sự,
267,,5,65,hình sự,
267,,,234,hình sự,
267,,,244,hình sự,
267,,,136,tố tụng hình sự,
267,,,331,tố tụng hình sự,
267,,,333,tố tụng hình sự,
268,a,1,244,hình sự,
268,s,1,51,hình sự,
268,,2,51,hình sự,
268,t,1,51,hình sự,
268,a,1,47,hình sự,
268,d,1,125,tố tụng hình sự,
268,,2,136,tố tụng hình sự,
268,a,2,106,tố tụng hình sự,
268,c,2,106,tố tụng hình sự,
268,b,3,106,tố tụng hình sự,
268,,1,244,hình sự,
268,,4,244,hình sự,
268,,1,292,tố tụng hình sự,
268,,2,136,tố tụng hình sự,
268,,3,92,thi hành án hình sự,
268,,,65,hình sự,
268,,,331,tố tụng hình sự,
268,,,333,tố tụng hình sự,
269,a,1,244,hình sự,
269,s,1,51,hình sự,
269,,2,51,hình sự,
269,h,1,51,hình sự,
269,,,244,hình sự,
269,,,65,hình sự,
269,,,47,hình sự,
269,,,106,tố tụng hình sự,
269,,,136,tố tụng hình sự,
270,a,1,244,hình sự,
270,s,1,51,hình sự,
270,,2,51,hình sự,
270,t,1,51,hình sự,
270,,1,54,hình sự,
270,,3,54,hình sự,
270,,1,51,hình sự,
270,,4,244,hình sự,
270,,2,135,tố tụng hình sự,
270,,2,136,tố tụng hình sự,
270,,,38,hình sự,
270,,,54,hình sự,
270,,,331,tố tụng hình sự,
270,,,333,tố tụng hình sự,
270,,,2,,thi hành án dân sự
270,,,6,,thi hành án dân sự
270,,,7,,thi hành án dân sự
270,,,7a,,thi hành án dân sự
270,,,7b,,thi hành án dân sự
270,,,9,,thi hành án dân sự
270,,,30,,thi hành án dân sự
271,b,2,244,hình sự,89/2021/HS-ST
271,s,1,51,hình sự,89/2021/HS-ST
271,a,1,355,tố tụng hình sự,89/2021/HS-ST
271,,,356,tố tụng hình sự,89/2021/HS-ST
272,a,1,244,hình sự,
272,s,1,51,hình sự,
272,,2,51,hình sự,
272,h,1,52,hình sự,
272,a,1,47,hình sự,
272,a,2,106,tố tụng hình sự,
272,,2,136,tố tụng hình sự,
272,,,2,,thi hành án dân sự
272,,,30,,thi hành án dân sự
273,a,1,244,hình sự,21/2022/HSST
273,s,1,51,hình sự,21/2022/HSST
273,,2,51,hình sự,21/2022/HSST
273,a,1,355,tố tụng hình sự,21/2022/HSST
273,b,1,355,tố tụng hình sự,21/2022/HSST
273,e,1,357,tố tụng hình sự,21/2022/HSST
273,,,58,hình sự,21/2022/HSST
273,,,38,hình sự,21/2022/HSST
273,,,65,hình sự,21/2022/HSST
273,,,136,tố tụng hình sự,21/2022/HSST
274,a,1,244,hình sự,
274,s,1,51,hình sự,
274,,2,51,hình sự,
274,d,3,106,tố tụng hình sự,
274,,1,244,hình sự,
274,,4,244,hình sự,
274,,,65,hình sự,
274,,,331,tố tụng hình sự,
274,,,332,tố tụng hình sự,
274,,,333,tố tụng hình sự,
274,,,47,hình sự,
274,,,106,tố tụng hình sự,
274,,,136,tố tụng hình sự,
274,,,69,thi hành án hình sự,
275,a,1,244,hình sự,
275,d,1,244,hình sự,
275,s,1,51,hình sự,
275,,2,51,hình sự,
275,,,35,hình sự,
275,,,50,hình sự,
275,,,106,tố tụng hình sự,
276,b,1,244,hình sự,
276,s,1,51,hình sự,
276,,2,51,hình sự,
276,,4,244,hình sự,
276,,,47,hình sự,
276,,,106,tố tụng hình sự,
276,,,244,hình sự,
276,,,136,tố tụng hình sự,
276,,,2,,thi hành án dân sự
276,,,6,,thi hành án dân sự
276,,,7,,thi hành án dân sự
276,,,9,,thi hành án dân sự
276,,,30,,thi hành án dân sự
277,a,1,244,hình sự,
277,s,1,51,hình sự,
277,,2,51,hình sự,
277,,1,51,hình sự,
277,,3,92,thi hành án hình sự,
277,,2,136,tố tụng hình sự,
277,,,65,hình sự,
277,,,38,hình sự,
277,,,50,hình sự,
277,,,47,hình sự,
277,,,106,tố tụng hình sự,
277,,,2,,thi hành án dân sự
277,,,6,,thi hành án dân sự
277,,,7,,thi hành án dân sự
277,,,9,,thi hành án dân sự
277,,,30,,thi hành án dân sự
278,d,2,244,hình sự,
278,s,1,51,hình sự,
278,,2,51,hình sự,
278,g,1,52,hình sự,
278,a,1,47,hình sự,
278,c,1,47,hình sự,
278,a,2,106,tố tụng hình sự,
278,c,2,106,tố tụng hình sự,
278,a,3,106,tố tụng hình sự,
278,,4,244,hình sự,
278,,2,136,tố tụng hình sự,
278,,1,331,tố tụng hình sự,
278,,4,331,tố tụng hình sự,
278,,,333,tố tụng hình sự,
278,,,244,hình sự,
279,a,2,244,hình sự,
279,g,2,244,hình sự,
279,s,1,51,hình sự,
279,,2,51,hình sự,
279,a,1,47,hình sự,
279,a,2,106,tố tụng hình sự,
279,,6,3,,"Luật quản lý, sử dụng vũ khí, vật liệu nổ và công cụ hỗ trợ năm 2017"
279,,4,244,hình sự,
279,,1,333,tố tụng hình sự,
279,,,58,hình sự,
279,,,38,hình sự,
279,,,17,hình sự,
279,,,244,hình sự,
279,,,52,hình sự,
279,,,106,tố tụng hình sự,
279,,,136,tố tụng hình sự,
279,,,331,tố tụng hình sự,
279,,,2,,thi hành án dân sự
279,,,6,,thi hành án dân sự
279,,,7,,thi hành án dân sự
279,,,9,,thi hành án dân sự
279,,,30,,thi hành án dân sự
280,b,1,244,hình sự,
280,s,1,51,hình sự,
280,,2,51,hình sự,
280,a,1,47,hình sự,
280,a,2,106,tố tụng hình sự,
280,c,2,106,tố tụng hình sự,
280,,4,244,hình sự,
280,,2,136,tố tụng hình sự,
280,,,17,hình sự,
280,,,58,hình sự,
280,,,65,hình sự,
280,,,47,hình sự,
280,,,106,tố tụng hình sự,
280,,,331,tố tụng hình sự,
280,,,333,tố tụng hình sự,
280,,,92,thi hành án hình sự,
281,d,3,244,hình sự,422/2021/HSST
281,s,1,51,hình sự,422/2021/HSST
281,a,1,355,tố tụng hình sự,422/2021/HSST
281,,,38,hình sự,422/2021/HSST
281,,,356,tố tụng hình sự,422/2021/HSST
282,c,1,249,hình sự,
282,b,1,244,hình sự,
282,s,1,51,hình sự,
282,t,1,51,hình sự,
282,c,1,47,hình sự,
282,a,2,106,tố tụng hình sự,
282,b,2,106,tố tụng hình sự,
282,c,2,106,tố tụng hình sự,
282,a,3,106,tố tụng hình sự,
282,,1,329,tố tụng hình sự,
282,,3,329,tố tụng hình sự,
282,,5,249,hình sự,
282,,4,244,hình sự,
282,,,38,hình sự,
282,,,55,hình sự,
282,,,58,hình sự,
282,,,244,hình sự,
282,,,331,tố tụng hình sự,
282,,,333,tố tụng hình sự,
283,b,1,244,hình sự,
283,s,1,51,hình sự,
283,,2,51,hình sự,
283,a,1,47,hình sự,
283,c,1,47,hình sự,
283,a,2,106,tố tụng hình sự,
283,c,2,106,tố tụng hình sự,
283,,1,65,hình sự,
283,,2,65,hình sự,
283,,2,136,tố tụng hình sự,
283,,,244,hình sự,
283,,,47,hình sự,
283,,,106,tố tụng hình sự,
283,,,65,hình sự,
283,,,92,thi hành án hình sự,
284,b,1,244,hình sự,
284,s,1,51,hình sự,
284,,2,51,hình sự,
284,,2,136,tố tụng hình sự,
284,,,65,hình sự,
284,,,47,hình sự,
284,,,106,tố tụng hình sự,
284,,,52,hình sự,
284,,,331,tố tụng hình sự,
284,,,333,tố tụng hình sự,
285,a,1,244,hình sự,
285,s,1,51,hình sự,
285,,,38,hình sự,
285,,,35,hình sự,
286,a,1,244,hình sự,
286,s,1,51,hình sự,
286,,2,51,hình sự,
286,t,1,51,hình sự,
286,a,1,47,hình sự,
286,a,2,106,tố tụng hình sự,
286,c,2,106,tố tụng hình sự,
286,a,3,106,tố tụng hình sự,
286,,1,65,hình sự,
286,,2,65,hình sự,
286,,5,65,hình sự,
286,,4,244,hình sự,
286,,1,106,tố tụng hình sự,
286,,3,106,tố tụng hình sự,
286,,1,125,tố tụng hình sự,
286,,2,136,tố tụng hình sự,
286,,,17,hình sự,
286,,,58,hình sự,
286,,,51,hình sự,
286,,,65,hình sự,
286,,,331,tố tụng hình sự,
286,,,333,tố tụng hình sự,
287,a,1,244,hình sự,
287,s,1,51,hình sự,
287,,2,51,hình sự,
287,,,65,hình sự,
287,,,48,hình sự,
287,,,47,hình sự,
287,,,106,tố tụng hình sự,
287,,,92,thi hành án hình sự,
287,,,2,,thi hành án dân sự
287,,,6,,thi hành án dân sự
287,,,7,,thi hành án dân sự
287,,,9,,thi hành án dân sự
287,,,30,,thi hành án dân sự
288,b,1,244,hình sự,
288,s,1,51,hình sự,
288,,4,244,hình sự,
288,,2,106,tố tụng hình sự,
288,,2,136,tố tụng hình sự,
288,,,65,hình sự,
288,,,47,hình sự,
288,,,244,hình sự,
288,,,68,thi hành án hình sự,
288,,,92,thi hành án hình sự,
288,,,56,hình sự,
288,,,2,,thi hành án dân sự
288,,,6,,thi hành án dân sự
288,,,7,,thi hành án dân sự
288,,,7a,,thi hành án dân sự
288,,,9,,thi hành án dân sự
288,,,30,,thi hành án dân sự
289,d,1,244,hình sự,
289,s,1,51,hình sự,
289,,2,51,hình sự,
289,d,3,106,tố tụng hình sự,
289,a,1,244,hình sự,
289,,4,244,hình sự,
289,,3,92,thi hành án hình sự,
289,,2,136,tố tụng hình sự,
289,,,65,hình sự,
289,,,47,hình sự,
289,,,106,tố tụng hình sự,
289,,,52,hình sự,
289,,,234,hình sự,
289,,,331,tố tụng hình sự,
289,,,333,tố tụng hình sự,
290,a,1,244,hình sự,
290,s,1,51,hình sự,
290,v,1,51,hình sự,
290,,2,51,hình sự,
290,,,65,hình sự,
290,,,47,hình sự,
290,,,106,tố tụng hình sự,
290,,,136,tố tụng hình sự,
290,,,331,tố tụng hình sự,
290,,,333,tố tụng hình sự,
291,b,1,244,hình sự,
291,c,1,244,hình sự,
291,s,1,51,hình sự,
291,,2,51,hình sự,
291,,1,46,hình sự,
291,,1,92,thi hành án hình sự,
291,,2,135,tố tụng hình sự,
291,,,65,hình sự,
291,,,48,hình sự,
291,,,47,hình sự,
291,,,106,tố tụng hình sự,
291,,,244,hình sự,
291,,,56,hình sự,
291,,,2,,thi hành án dân sự
291,,,6,,thi hành án dân sự
291,,,7,,thi hành án dân sự
291,,,9,,thi hành án dân sự
291,,,30,,thi hành án dân sự
292,b,1,244,hình sự,
292,s,1,51,hình sự,
292,,2,51,hình sự,
292,,4,244,hình sự,
292,,,65,hình sự,
292,,,52,hình sự,
292,,,92,thi hành án hình sự,
292,,,47,hình sự,
292,,,106,tố tụng hình sự,
292,,,136,tố tụng hình sự,
292,,,331,tố tụng hình sự,
292,,,333,tố tụng hình sự,
293,b,1,244,hình sự,
293,s,1,51,hình sự,
293,,2,51,hình sự,
293,,,65,hình sự,
293,,,135,tố tụng hình sự,
293,,,136,tố tụng hình sự,
293,,,331,tố tụng hình sự,
293,,,333,tố tụng hình sự,
294,a,1,244,hình sự,01/2022/HS-ST
294,s,1,51,hình sự,01/2022/HS-ST
294,,2,51,hình sự,01/2022/HS-ST
294,a,1,355,tố tụng hình sự,01/2022/HS-ST
294,,2,136,tố tụng hình sự,01/2022/HS-ST
294,,,356,tố tụng hình sự,01/2022/HS-ST
294,,,65,hình sự,01/2022/HS-ST
296,b,1,244,hình sự,
296,s,1,51,hình sự,
296,,2,51,hình sự,
296,,1,69,thi hành án hình sự,
296,,,65,hình sự,
296,,,47,hình sự,
296,,,106,tố tụng hình sự,
296,,,2,,thi hành án dân sự
296,,,6,,thi hành án dân sự
296,,,7,,thi hành án dân sự
296,,,9,,thi hành án dân sự
296,,,30,,thi hành án dân sự
297,b,1,244,hình sự,
297,s,1,51,hình sự,
297,,,38,hình sự,
297,,,47,hình sự,
297,,,106,tố tụng hình sự,
297,,,136,tố tụng hình sự,
297,,,331,tố tụng hình sự,
297,,,333,tố tụng hình sự,
298,b,1,244,hình sự,17/2022/HS-ST
298,s,1,51,hình sự,17/2022/HS-ST
298,,2,51,hình sự,17/2022/HS-ST
298,c,1,357,tố tụng hình sự,17/2022/HS-ST
298,,,356,tố tụng hình sự,17/2022/HS-ST
298,,,54,hình sự,17/2022/HS-ST
299,a,3,244,hình sự,75/2022/HS-ST
299,s,1,51,hình sự,75/2022/HS-ST
299,,2,51,hình sự,75/2022/HS-ST
299,a,1,355,tố tụng hình sự,75/2022/HS-ST
299,b,1,355,tố tụng hình sự,75/2022/HS-ST
299,c,1,357,tố tụng hình sự,75/2022/HS-ST
299,,3,357,tố tụng hình sự,75/2022/HS-ST
299,,,38,hình sự,75/2022/HS-ST
299,,,58,hình sự,75/2022/HS-ST
299,,,356,tố tụng hình sự,75/2022/HS-ST
299,,,54,hình sự,75/2022/HS-ST
300,b,1,244,hình sự,
300,s,1,51,hình sự,
300,,2,51,hình sự,
300,,1,47,hình sự,
300,,2,106,tố tụng hình sự,
300,,,65,hình sự,
300,,,106,tố tụng hình sự,
300,,,56,hình sự,
300,,,92,thi hành án hình sự,
300,,,135,tố tụng hình sự,
300,,,136,tố tụng hình sự,
301,c,1,244,hình sự,
301,s,1,51,hình sự,
301,,2,51,hình sự,
301,,1,244,hình sự,
301,,2,135,tố tụng hình sự,
301,,,38,hình sự,
301,,,50,hình sự,
301,,,58,hình sự,
301,,,47,hình sự,
301,,,106,tố tụng hình sự,
301,,,331,tố tụng hình sự,
301,,,333,tố tụng hình sự,
301,,,2,,thi hành án dân sự
301,,,6,,thi hành án dân sự
301,,,7,,thi hành án dân sự
301,,,7a,,thi hành án dân sự
301,,,7b,,thi hành án dân sự
301,,,9,,thi hành án dân sự
301,,,30,,thi hành án dân sự
302,a,1,244,hình sự,
302,s,1,51,hình sự,
302,,2,51,hình sự,
302,t,1,51,hình sự,
302,,1,47,hình sự,
302,,2,106,tố tụng hình sự,
302,,2,136,tố tụng hình sự,
302,,,244,hình sự,
302,,,65,hình sự,
302,,,92,thi hành án hình sự,
302,,,331,tố tụng hình sự,
302,,,333,tố tụng hình sự,
303,b,1,244,hình sự,
303,s,1,51,hình sự,
303,,2,51,hình sự,
303,a,1,47,hình sự,
303,c,1,47,hình sự,
303,a,2,106,tố tụng hình sự,
303,a,3,106,tố tụng hình sự,
303,d,1,125,tố tụng hình sự,
303,,1,65,hình sự,
303,,2,65,hình sự,
303,,5,65,hình sự,
303,,4,244,hình sự,
303,,2,136,tố tụng hình sự,
303,,1,331,tố tụng hình sự,
303,,4,331,tố tụng hình sự,
303,,,56,hình sự,
303,,,244,hình sự,
303,,,333,tố tụng hình sự,
304,b,1,244,hình sự,
304,s,1,51,hình sự,
304,,2,51,hình sự,
304,,1,47,hình sự,
304,,5,65,hình sự,
304,,,65,hình sự,
304,,,106,tố tụng hình sự,
304,,,92,thi hành án hình sự,
304,,,136,tố tụng hình sự,
304,,,331,tố tụng hình sự,
304,,,333,tố tụng hình sự,
305,a,1,244,hình sự,
305,s,1,51,hình sự,
305,h,1,52,hình sự,
305,,2,51,hình sự,
305,,,38,hình sự,
305,,,47,hình sự,
305,,,106,tố tụng hình sự,
305,,,136,tố tụng hình sự,
305,,,331,tố tụng hình sự,
305,,,333,tố tụng hình sự,
306,a,1,244,hình sự,
306,b,1,244,hình sự,
306,s,1,51,hình sự,
306,m,1,51,hình sự,
306,i,1,51,hình sự,
306,b,1,51,hình sự,
306,,2,51,hình sự,
306,,3,54,hình sự,
306,,2,106,tố tụng hình sự,
306,,,65,hình sự,
306,,,92,thi hành án hình sự,
306,,,47,hình sự,
306,,,136,tố tụng hình sự,
307,b,1,244,hình sự,
307,s,1,51,hình sự,
307,,2,136,tố tụng hình sự,
307,,,47,hình sự,
307,,,106,tố tụng hình sự,
307,,,244,hình sự,
308,b,1,244,hình sự,
308,s,1,51,hình sự,
308,v,1,51,hình sự,
308,c,1,47,hình sự,
308,c,2,106,tố tụng hình sự,
308,,4,244,hình sự,
308,,2,136,tố tụng hình sự,
308,,,244,hình sự,
309,a,1,244,hình sự,
309,s,1,51,hình sự,
309,,2,51,hình sự,
309,,,65,hình sự,
309,,,47,hình sự,
309,,,106,tố tụng hình sự,
309,,,136,tố tụng hình sự,
309,,,331,tố tụng hình sự,
309,,,333,tố tụng hình sự,
310,a,2,244,hình sự,
310,s,1,51,hình sự,
310,,,38,hình sự,
310,,,136,tố tụng hình sự,
311,b,1,244,hình sự,
311,s,1,51,hình sự,
311,,2,51,hình sự,
311,t,1,51,hình sự,
311,x,1,51,hình sự,
311,,3,92,thi hành án hình sự,
311,,,65,hình sự,
311,,,136,tố tụng hình sự,
311,,,331,tố tụng hình sự,
311,,,333,tố tụng hình sự,
312,b,1,244,hình sự,
312,s,1,51,hình sự,
312,,2,51,hình sự,
312,,4,244,hình sự,
312,,2,106,tố tụng hình sự,
312,,2,136,tố tụng hình sự,
312,,,65,hình sự,
312,,,47,hình sự,
312,,,106,tố tụng hình sự,
312,,,244,hình sự,
312,,,234,hình sự,
312,,,2,,thi hành án dân sự
312,,,6,,thi hành án dân sự
312,,,7,,thi hành án dân sự
312,,,7a,,thi hành án dân sự
312,,,7b,,thi hành án dân sự
312,,,9,,thi hành án dân sự
312,,,30,,thi hành án dân sự
314,g,2,244,hình sự,11/2022/HS-ST
314,s,1,51,hình sự,11/2022/HS-ST
314,,2,51,hình sự,11/2022/HS-ST
314,a,1,355,tố tụng hình sự,11/2022/HS-ST
314,b,1,51,hình sự,11/2022/HS-ST
314,,1,355,tố tụng hình sự,11/2022/HS-ST
314,,2,136,tố tụng hình sự,11/2022/HS-ST
314,,,356,tố tụng hình sự,11/2022/HS-ST
314,,,358,tố tụng hình sự,11/2022/HS-ST
314,,,65,hình sự,11/2022/HS-ST
315,a,2,244,hình sự,
315,i,2,244,hình sự,
315,s,1,51,hình sự,
315,,2,51,hình sự,
315,t,1,51,hình sự,
315,,1,293,tố tụng hình sự,
315,,1,51,hình sự,
315,,2,136,tố tụng hình sự,
315,,,38,hình sự,
315,,,54,hình sự,
315,,,244,hình sự,
315,,,292,tố tụng hình sự,
315,,,50,hình sự,
315,,,106,tố tụng hình sự,
315,,,331,tố tụng hình sự,
315,,,332,tố tụng hình sự,
315,,,333,tố tụng hình sự,
315,,,2,,thi hành án dân sự
315,,,6,,thi hành án dân sự
315,,,7,,thi hành án dân sự
315,,,9,,thi hành án dân sự
315,,,30,,thi hành án dân sự
316,a,1,244,hình sự,
316,s,1,51,hình sự,
316,,2,51,hình sự,
316,,1,52,hình sự,
316,,2,136,tố tụng hình sự,
316,,,65,hình sự,
316,,,47,hình sự,
316,,,106,tố tụng hình sự,
316,,,331,tố tụng hình sự,
316,,,333,tố tụng hình sự,
316,,,69,thi hành án hình sự,
317,a,1,244,hình sự,
317,s,1,51,hình sự,
317,,2,51,hình sự,
317,h,1,51,hình sự,
317,,1,51,hình sự,
317,,1,52,hình sự,
317,,4,244,hình sự,
317,,,38,hình sự,
317,,,50,hình sự,
317,,,65,hình sự,
317,,,92,thi hành án hình sự,
317,,,47,hình sự,
317,,,106,tố tụng hình sự,
317,,,135,tố tụng hình sự,
317,,,136,tố tụng hình sự,
318,d,3,244,hình sự,
318,s,1,51,hình sự,
318,,2,51,hình sự,
318,,4,244,hình sự,
318,,,38,hình sự,
318,,,54,hình sự,
318,,,17,hình sự,
318,,,58,hình sự,
318,,,46,hình sự,
318,,,47,hình sự,
318,,,106,tố tụng hình sự,
318,,,331,tố tụng hình sự,
318,,,333,tố tụng hình sự,
319,b,1,244,hình sự,
319,s,1,51,hình sự,
319,,2,51,hình sự,
319,,1,47,hình sự,
319,,2,106,tố tụng hình sự,
319,,,35,hình sự,
319,,,106,tố tụng hình sự,
319,,,135,tố tụng hình sự,
319,,,136,tố tụng hình sự,
320,a,1,244,hình sự,
320,s,1,51,hình sự,
320,,2,51,hình sự,
320,a,1,47,hình sự,
320,a,2,106,tố tụng hình sự,
320,c,2,106,tố tụng hình sự,
320,a,3,106,tố tụng hình sự,
320,,1,65,hình sự,
320,,2,65,hình sự,
320,,5,65,hình sự,
320,,2,136,tố tụng hình sự,
320,,,58,hình sự,
320,,,65,hình sự,
320,,,92,thi hành án hình sự,
320,,,56,hình sự,
321,a,1,244,hình sự,
321,s,1,51,hình sự,
321,,2,51,hình sự,
321,a,1,47,hình sự,
321,a,2,106,tố tụng hình sự,
321,,1,65,hình sự,
321,,2,65,hình sự,
321,,,47,hình sự,
321,,,106,tố tụng hình sự,
321,,,244,hình sự,
321,,,52,hình sự,
321,,,135,tố tụng hình sự,
322,a,1,244,hình sự,
322,s,1,51,hình sự,
322,a,1,47,hình sự,
322,a,2,106,tố tụng hình sự,
322,c,2,106,tố tụng hình sự,
322,,4,7,,Luật Đa dạng sinh học
322,,4,244,hình sự,
322,,,38,hình sự,
322,,,136,tố tụng hình sự,
322,,,331,tố tụng hình sự,
322,,,333,tố tụng hình sự,
323,b,1,244,hình sự,
323,s,1,51,hình sự,
323,,2,51,hình sự,
323,v,1,51,hình sự,
323,a,1,47,hình sự,
323,,2,47,hình sự,
323,a,2,106,tố tụng hình sự,
323,,3,106,tố tụng hình sự,
323,,1,244,hình sự,
323,,,38,hình sự,
323,,,50,hình sự,
323,,,65,hình sự,
323,,,47,hình sự,
